"ProtocolName","LabelName","GroupValues","Size","Estimator","ROC_AUC","ClassificationPointType","Direction","Threshold","Accuracy","Precision","Recall"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase BMX","364","Weka RF classification","0.6706090489139338","Proportion","UP","4.498196340662719","0.6758241758241759","0.5619047619047619","0.45038167938931295"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase BLK","364","Smile Bernoulli NB classification","0.8432472876917306","Proportion","UP","5.40030951908278","0.7637362637362637","0.6047904191616766","0.8347107438016529"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase BLK","364","Smile SVC Tanimoto classification","0.8335884093459853","Proportion","UP","5.40030951908278","0.804945054945055","0.75","0.6198347107438017"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase BLK","364","Weka RF on folded fp classification","0.829762269156207","Proportion","UP","5.40030951908278","0.7802197802197802","0.7204301075268817","0.5537190082644629"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase BLK","364","Smile SVC Poly classification","0.8179437472366744","Proportion","UP","5.40030951908278","0.6923076923076923","0.8461538461538461","0.09090909090909091"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase BLK","364","Weka RF classification","0.8173145597388022","Proportion","UP","5.40030951908278","0.7967032967032966","0.7582417582417582","0.5702479338842975"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase BLK","364","Smile SVC RBF classification","0.7909056898955888","Proportion","UP","5.40030951908278","0.7225274725274725","0.6666666666666666","0.3305785123966942"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase receptor UFO","364","Smile Bernoulli NB classification","0.6139766527090469","Proportion","UP","-0.313778131002703","0.5906593406593407","0.47953216374269003","0.5774647887323944"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase receptor UFO","364","Weka RF classification","0.6126284735439663","Proportion","UP","-0.313778131002703","0.6098901098901099","0.5","0.38028169014084506"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase receptor UFO","364","Weka RF on folded fp classification","0.6115499302119015","Proportion","UP","-0.313778131002703","0.6181318681318682","0.5172413793103449","0.31690140845070425"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase receptor UFO","364","Smile SVC RBF classification","0.6000824768430403","Proportion","UP","-0.313778131002703","0.6236263736263736","0.5342465753424658","0.2746478873239437"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase receptor UFO","364","Smile SVC Poly classification","0.5992577084126378","Proportion","UP","-0.313778131002703","0.6483516483516484","0.85","0.11971830985915492"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase receptor UFO","364","Smile SVC Tanimoto classification","0.5985915492957748","Proportion","UP","-0.313778131002703","0.6483516483516484","0.5813953488372093","0.352112676056338"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL2","364","Smile Bernoulli NB classification","0.836862939139042","Proportion","UP","8.34211759891894","0.728021978021978","0.5903614457831325","0.7596899224806202"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL2","364","Weka RF on folded fp classification","0.8310077519379843","Proportion","UP","8.34211759891894","0.804945054945055","0.7685185185185185","0.6434108527131783"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL2","364","Smile SVC Poly classification","0.8212765957446804","Proportion","UP","8.34211759891894","0.717032967032967","0.8823529411764706","0.23255813953488372"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL2","364","Smile SVC Tanimoto classification","0.8039254494474709","Proportion","UP","8.34211759891894","0.7664835164835165","0.6896551724137931","0.6201550387596899"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL2","364","Weka RF classification","0.7977568860300184","Proportion","UP","8.34211759891894","0.728021978021978","0.65625","0.4883720930232558"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL2","364","Smile SVC RBF classification","0.7519379844961239","Proportion","UP","8.34211759891894","0.728021978021978","0.7142857142857143","0.3875968992248062"
"Kinase Assay","Inhibition","Target (full name):ALK tyrosine kinase receptor","364","Smile SVC Tanimoto classification","0.7510789641943738","Proportion","UP","5.496881266372643","0.7994505494505495","0.7878787878787878","0.2826086956521739"
"Kinase Assay","Inhibition","Target (full name):ALK tyrosine kinase receptor","364","Smile SVC Poly classification","0.74440537084399","Proportion","UP","5.496881266372643","0.7857142857142857","1.0","0.15217391304347827"
"Kinase Assay","Inhibition","Target (full name):ALK tyrosine kinase receptor","364","Smile Bernoulli NB classification","0.7400895140664961","Proportion","UP","5.496881266372643","0.6401098901098901","0.38181818181818183","0.6847826086956522"
"Kinase Assay","Inhibition","Target (full name):ALK tyrosine kinase receptor","364","Weka RF classification","0.7354739450127875","Proportion","UP","5.496881266372643","0.771978021978022","0.6153846153846154","0.2608695652173913"
"Kinase Assay","Inhibition","Target (full name):ALK tyrosine kinase receptor","364","Smile SVC RBF classification","0.7189098465473149","Proportion","UP","5.496881266372643","0.7692307692307693","0.8333333333333334","0.10869565217391304"
"Kinase Assay","Inhibition","Target (full name):ALK tyrosine kinase receptor","364","Weka RF on folded fp classification","0.7169916879795396","Proportion","UP","5.496881266372643","0.7884615384615384","0.6923076923076923","0.29347826086956524"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL","364","Smile Bernoulli NB classification","0.8899555903866242","Proportion","UP","8.694134965169471","0.7884615384615384","0.6627218934911243","0.8484848484848485"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL","364","Smile SVC Poly classification","0.8860370950888181","Proportion","UP","8.694134965169471","0.7307692307692307","0.9047619047619048","0.2878787878787879"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL","364","Smile SVC Tanimoto classification","0.8840778474399127","Proportion","UP","8.694134965169471","0.8296703296703297","0.7651515151515151","0.7651515151515151"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL","364","Weka RF on folded fp classification","0.8827390282131647","Proportion","UP","8.694134965169471","0.8214285714285714","0.8018018018018018","0.6742424242424242"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL","364","Weka RF classification","0.8353742163009403","Proportion","UP","8.694134965169471","0.7445054945054945","0.6822429906542056","0.553030303030303"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase ABL","364","Smile SVC RBF classification","0.8164511494252865","Proportion","UP","8.694134965169471","0.7417582417582418","0.7567567567567568","0.42424242424242425"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK6","364","Weka RF on folded fp classification","0.5564348118279567","Proportion","UP","0.7812014452330658","0.6373626373626373","0.4375","0.22580645161290322"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK6","364","Smile Bernoulli NB classification","0.5557627688172041","Proportion","UP","0.7812014452330658","0.5247252747252747","0.3567251461988304","0.49193548387096775"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK6","364","Weka RF classification","0.5549059139784948","Proportion","UP","0.7812014452330658","0.6181318681318682","0.391304347826087","0.21774193548387097"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK6","364","Smile SVC Poly classification","0.549462365591398","Proportion","UP","0.7812014452330658","0.6620879120879121","0.6666666666666666","0.016129032258064516"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK6","364","Smile SVC RBF classification","0.5343413978494624","Proportion","UP","0.7812014452330658","0.6401098901098901","0.41025641025641024","0.12903225806451613"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK6","364","Smile SVC Tanimoto classification","0.533266129032258","Proportion","UP","0.7812014452330658","0.6538461538461539","0.48333333333333334","0.23387096774193547"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK7","364","Weka RF classification","0.6417197989407284","Proportion","UP","3.379407552244164","0.6703296703296703","0.5217391304347826","0.2926829268292683"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK7","364","Smile SVC Tanimoto classification","0.6341969436291869","Proportion","UP","3.379407552244164","0.6703296703296703","0.5283018867924528","0.22764227642276422"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK7","364","Smile SVC RBF classification","0.6252909624531934","Proportion","UP","3.379407552244164","0.695054945054945","0.6764705882352942","0.18699186991869918"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK7","364","Smile Bernoulli NB classification","0.6127753601187469","Proportion","UP","3.379407552244164","0.5906593406593407","0.4226190476190476","0.5772357723577236"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK7","364","Weka RF on folded fp classification","0.6060621394595691","Proportion","UP","3.379407552244164","0.6758241758241759","0.5471698113207547","0.23577235772357724"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK7","364","Smile SVC Poly classification","0.6024525183011163","Proportion","UP","3.379407552244164","0.6648351648351648","1.0","0.008130081300813009"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 3","364","Smile SVC RBF classification","0.4929203272650427","Inflection","DOWN","3.1991666666666676","0.48626373626373626","0.4845360824742268","0.5193370165745856"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 3","364","Weka RF classification","0.4787006007909913","Inflection","DOWN","3.1991666666666676","0.49175824175824173","0.4888888888888889","0.4861878453038674"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 3","364","Smile SVC Poly classification","0.45847296440539803","Inflection","DOWN","3.1991666666666676","0.49175824175824173","0.4864864864864865","0.39779005524861877"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 3","364","Weka RF on folded fp classification","0.4387434713039279","Inflection","DOWN","3.1991666666666676","0.45054945054945056","0.4444444444444444","0.4198895027624309"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 3","364","Smile Bernoulli NB classification","0.4318751320834464","Inflection","DOWN","3.1991666666666676","0.43956043956043955","0.4303030303030303","0.39226519337016574"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 3","364","Smile SVC Tanimoto classification","0.42568607915949636","Inflection","DOWN","3.1991666666666676","0.4423076923076923","0.43452380952380953","0.40331491712707185"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 2","364","Smile SVC RBF classification","0.5591058514135433","Proportion","UP","1.763658258519567","0.6401098901098901","0.47619047619047616","0.07692307692307693"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 2","364","Weka RF classification","0.5251643655489809","Proportion","UP","1.763658258519567","0.6318681318681318","0.46551724137931033","0.2076923076923077"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 2","364","Smile SVC Poly classification","0.5138067061143984","Proportion","UP","1.763658258519567","0.6428571428571429","NaN","0.0"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 2","364","Smile SVC Tanimoto classification","0.5100591715976335","Proportion","UP","1.763658258519567","0.6181318681318682","0.3448275862068966","0.07692307692307693"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 2","364","Weka RF on folded fp classification","0.49819197896120987","Proportion","UP","1.763658258519567","0.6236263736263736","0.41025641025641024","0.12307692307692308"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 2","364","Smile Bernoulli NB classification","0.4921268902038131","Proportion","UP","1.763658258519567","0.4945054945054945","0.3430232558139535","0.45384615384615384"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 1","364","Smile SVC RBF classification","0.57107949790795","Proportion","UP","5.984378501734054","0.6373626373626373","0.37037037037037035","0.08"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 1","364","Smile SVC Poly classification","0.549389121338912","Proportion","UP","5.984378501734054","0.6538461538461539","0.3333333333333333","0.008"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 1","364","Smile Bernoulli NB classification","0.5345774058577408","Proportion","UP","5.984378501734054","0.5082417582417582","0.35638297872340424","0.536"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 1","364","Smile SVC Tanimoto classification","0.5329539748953973","Proportion","UP","5.984378501734054","0.6428571428571429","0.44680851063829785","0.168"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 1","364","Weka RF classification","0.5251046025104603","Proportion","UP","5.984378501734054","0.6016483516483516","0.3484848484848485","0.184"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase PAK 1","364","Weka RF on folded fp classification","0.5211213389121335","Proportion","UP","5.984378501734054","0.6346153846153846","0.42592592592592593","0.184"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST4","364","Smile SVC Tanimoto classification","0.5977369459150831","Proportion","UP","1.185228120438854","0.7142857142857143","0.6181818181818182","0.2905982905982906"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST4","364","Weka RF on folded fp classification","0.5938267760130104","Proportion","UP","1.185228120438854","0.7115384615384616","0.6111111111111112","0.28205128205128205"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST4","364","Smile SVC Poly classification","0.5897781930170594","Proportion","UP","1.185228120438854","0.6785714285714286","NaN","0.0"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST4","364","Weka RF classification","0.5859545312986607","Proportion","UP","1.185228120438854","0.6840659340659341","0.5147058823529411","0.29914529914529914"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST4","364","Smile Bernoulli NB classification","0.5832035710578217","Proportion","UP","1.185228120438854","0.5824175824175825","0.389937106918239","0.5299145299145299"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST4","364","Smile SVC RBF classification","0.5788435586006432","Proportion","UP","1.185228120438854","0.6785714285714286","0.5","0.11965811965811966"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST2","364","Smile SVC Tanimoto classification","0.6813421524045741","Proportion","UP","7.0758266271026855","0.7582417582417582","0.7083333333333334","0.4322033898305085"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST2","364","Smile SVC Poly classification","0.6806876119608648","Proportion","UP","7.0758266271026855","0.6895604395604396","0.7777777777777778","0.059322033898305086"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST2","364","Weka RF on folded fp classification","0.6758302328785997","Proportion","UP","7.0758266271026855","0.7307692307692307","0.6351351351351351","0.3983050847457627"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST2","364","Smile Bernoulli NB classification","0.6736599145652467","Proportion","UP","7.0758266271026855","0.6868131868131868","0.5151515151515151","0.576271186440678"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST2","364","Weka RF classification","0.6613786688714345","Proportion","UP","7.0758266271026855","0.7417582417582418","0.6538461538461539","0.4322033898305085"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST2","364","Smile SVC RBF classification","0.6485462312250238","Proportion","UP","7.0758266271026855","0.7197802197802198","0.7105263157894737","0.2288135593220339"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST1","364","Smile Bernoulli NB classification","0.7531591530054644","Proportion","UP","7.091509158232891","0.7142857142857143","0.5571428571428572","0.65"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST1","364","Smile SVC Tanimoto classification","0.739310109289617","Proportion","UP","7.091509158232891","0.7582417582417582","0.6666666666666666","0.5333333333333333"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST1","364","Weka RF on folded fp classification","0.7314719945355193","Proportion","UP","7.091509158232891","0.7582417582417582","0.7","0.4666666666666667"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST1","364","Smile SVC Poly classification","0.7293374316939881","Proportion","UP","7.091509158232891","0.6923076923076923","0.8333333333333334","0.08333333333333333"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST1","364","Weka RF classification","0.7245901639344261","Proportion","UP","7.091509158232891","0.7362637362637363","0.6621621621621622","0.4083333333333333"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase MST1","364","Smile SVC RBF classification","0.6694330601092895","Proportion","UP","7.091509158232891","0.7142857142857143","0.6818181818181818","0.25"
"Kinase Assay","Inhibition","Target (full name):Misshapen-like kinase 1","364","Weka RF on folded fp classification","0.8495397764628524","Proportion","UP","10.657612586487051","0.7939560439560439","0.7777777777777778","0.5923076923076923"
"Kinase Assay","Inhibition","Target (full name):Misshapen-like kinase 1","364","Smile SVC Tanimoto classification","0.829815910585141","Proportion","UP","10.657612586487051","0.782967032967033","0.7297297297297297","0.6230769230769231"
"Kinase Assay","Inhibition","Target (full name):Misshapen-like kinase 1","364","Smile SVC Poly classification","0.8280736357659462","Proportion","UP","10.657612586487051","0.6620879120879121","0.7333333333333333","0.08461538461538462"
"Kinase Assay","Inhibition","Target (full name):Misshapen-like kinase 1","364","Smile Bernoulli NB classification","0.8192636423405656","Proportion","UP","10.657612586487051","0.75","0.6242038216560509","0.7538461538461538"
"Kinase Assay","Inhibition","Target (full name):Misshapen-like kinase 1","364","Weka RF classification","0.7969428007889549","Proportion","UP","10.657612586487051","0.760989010989011","0.7171717171717171","0.5461538461538461"
"Kinase Assay","Inhibition","Target (full name):Misshapen-like kinase 1","364","Smile SVC RBF classification","0.7950032873109809","Proportion","UP","10.657612586487051","0.7307692307692307","0.7352941176470589","0.38461538461538464"
"Kinase Assay","Inhibition","Target (full name):Dual specificity mitogen-activated protein kinase kinase 1","364","Smile SVC Poly classification","0.6110124917817226","Proportion","UP","4.3999925723534545","0.6456043956043956","1.0","0.007692307692307693"
"Kinase Assay","Inhibition","Target (full name):Dual specificity mitogen-activated protein kinase kinase 1","364","Smile SVC Tanimoto classification","0.6092373438527282","Proportion","UP","4.3999925723534545","0.6620879120879121","0.5636363636363636","0.23846153846153847"
"Kinase Assay","Inhibition","Target (full name):Dual specificity mitogen-activated protein kinase kinase 1","364","Smile Bernoulli NB classification","0.6078402366863901","Proportion","UP","4.3999925723534545","0.5769230769230769","0.42771084337349397","0.5461538461538461"
"Kinase Assay","Inhibition","Target (full name):Dual specificity mitogen-activated protein kinase kinase 1","364","Smile SVC RBF classification","0.6003287310979627","Proportion","UP","4.3999925723534545","0.6318681318681318","0.4230769230769231","0.08461538461538462"
"Kinase Assay","Inhibition","Target (full name):Dual specificity mitogen-activated protein kinase kinase 1","364","Weka RF classification","0.5930309007232084","Proportion","UP","4.3999925723534545","0.6318681318681318","0.47058823529411764","0.24615384615384617"
"Kinase Assay","Inhibition","Target (full name):Dual specificity mitogen-activated protein kinase kinase 1","364","Weka RF on folded fp classification","0.5753944773175541","Proportion","UP","4.3999925723534545","0.6593406593406593","0.5625","0.2076923076923077"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 4","364","Weka RF on folded fp classification","0.8583854798021171","Proportion","UP","11.85751967430346","0.782967032967033","0.7452830188679245","0.6030534351145038"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 4","364","Smile SVC Tanimoto classification","0.8406447596894155","Proportion","UP","11.85751967430346","0.7857142857142857","0.7226890756302521","0.6564885496183206"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 4","364","Smile SVC Poly classification","0.8377944500868203","Proportion","UP","11.85751967430346","0.6620879120879121","0.75","0.0916030534351145"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 4","364","Smile Bernoulli NB classification","0.8359597680437705","Proportion","UP","11.85751967430346","0.7664835164835165","0.6493506493506493","0.7633587786259542"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 4","364","Weka RF classification","0.7981522130852143","Proportion","UP","11.85751967430346","0.7554945054945055","0.7019230769230769","0.5572519083969466"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 4","364","Smile SVC RBF classification","0.7860629689086935","Proportion","UP","11.85751967430346","0.728021978021978","0.7222222222222222","0.3969465648854962"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 2","364","Weka RF on folded fp classification","0.7507117319915241","Proportion","UP","4.0698502792822415","0.75","0.7126436781609196","0.484375"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 2","364","Smile Bernoulli NB classification","0.7440247616525428","Proportion","UP","4.0698502792822415","0.6675824175824175","0.5207100591715976","0.6875"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 2","364","Smile SVC Tanimoto classification","0.7348384533898303","Proportion","UP","4.0698502792822415","0.7362637362637363","0.6666666666666666","0.5"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 2","364","Weka RF classification","0.731610831567796","Proportion","UP","4.0698502792822415","0.7005494505494505","0.6233766233766234","0.375"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 2","364","Smile SVC Poly classification","0.731031514830508","Proportion","UP","4.0698502792822415","0.6675824175824175","0.6842105263157895","0.1015625"
"Kinase Assay","Inhibition","Target (full name):Mitogen-activated protein kinase kinase kinase kinase 2","364","Smile SVC RBF classification","0.7306673728813564","Proportion","UP","4.0698502792822415","0.695054945054945","0.7073170731707317","0.2265625"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase 10","364","Smile Bernoulli NB classification","0.8236961451247167","Proportion","UP","10.108954027354219","0.7252747252747253","0.5764705882352941","0.7777777777777778"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase 10","364","Weka RF on folded fp classification","0.8183940242763776","Proportion","UP","10.108954027354219","0.7692307692307693","0.7441860465116279","0.5079365079365079"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase 10","364","Smile SVC RBF classification","0.803954915299452","Proportion","UP","10.108954027354219","0.7335164835164835","0.7735849056603774","0.3253968253968254"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase 10","364","Smile SVC Poly classification","0.7982192877150861","Proportion","UP","10.108954027354219","0.7225274725274725","0.9032258064516129","0.2222222222222222"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase 10","364","Smile SVC Tanimoto classification","0.7978191276510618","Proportion","UP","10.108954027354219","0.7554945054945055","0.7032967032967034","0.5079365079365079"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase 10","364","Weka RF classification","0.7968354008269977","Proportion","UP","10.108954027354219","0.7417582417582418","0.7","0.4444444444444444"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-C","364","Weka RF on folded fp classification","0.8376725838264293","Proportion","UP","7.217455901638834","0.7692307692307693","0.75","0.5307692307692308"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-C","364","Smile Bernoulli NB classification","0.8237672583826446","Proportion","UP","7.217455901638834","0.7802197802197802","0.6582278481012658","0.8"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-C","364","Smile SVC Poly classification","0.8234056541748853","Proportion","UP","7.217455901638834","0.6868131868131868","0.7857142857142857","0.16923076923076924"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-C","364","Smile SVC Tanimoto classification","0.8206771860618011","Proportion","UP","7.217455901638834","0.7802197802197802","0.7232142857142857","0.6230769230769231"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-C","364","Weka RF classification","0.7999835634451018","Proportion","UP","7.217455901638834","0.7774725274725275","0.7578947368421053","0.5538461538461539"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-C","364","Smile SVC RBF classification","0.7801446416831038","Proportion","UP","7.217455901638834","0.7087912087912088","0.6818181818181818","0.34615384615384615"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-B","364","Smile SVC Tanimoto classification","0.8038599046610161","Proportion","UP","6.951159507254286","0.7637362637362637","0.6909090909090909","0.59375"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-B","364","Smile Bernoulli NB classification","0.7978681144067793","Proportion","UP","6.951159507254286","0.7582417582417582","0.6219512195121951","0.796875"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-B","364","Weka RF classification","0.7974212129237288","Proportion","UP","6.951159507254286","0.75","0.6989247311827957","0.5078125"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-B","364","Smile SVC Poly classification","0.7941604872881369","Proportion","UP","6.951159507254286","0.6868131868131868","0.85","0.1328125"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-B","364","Weka RF on folded fp classification","0.788731461864407","Proportion","UP","6.951159507254286","0.75","0.7126436781609196","0.484375"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-B","364","Smile SVC RBF classification","0.7756223516949141","Proportion","UP","6.951159507254286","0.7087912087912088","0.6833333333333333","0.3203125"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-A","364","Weka RF on folded fp classification","0.8613924486702493","Proportion","UP","7.641566012380774","0.8241758241758241","0.8","0.6101694915254238"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-A","364","Smile Bernoulli NB classification","0.8552432134490838","Proportion","UP","7.641566012380774","0.7857142857142857","0.6428571428571429","0.7627118644067796"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-A","364","Smile SVC Tanimoto classification","0.8452528593082537","Proportion","UP","7.641566012380774","0.8104395604395604","0.7474747474747475","0.6271186440677966"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-A","364","Smile SVC Poly classification","0.8447016673556562","Proportion","UP","7.641566012380774","0.6978021978021978","0.6818181818181818","0.1271186440677966"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-A","364","Weka RF classification","0.7953183133526249","Proportion","UP","7.641566012380774","0.7582417582417582","0.6744186046511628","0.4915254237288136"
"Kinase Assay","Inhibition","Target (full name):Serine/threonine-protein kinase Aurora-A","364","Smile SVC RBF classification","0.7787997795232176","Proportion","UP","7.641566012380774","0.7307692307692307","0.6851851851851852","0.3135593220338983"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase TYK2","364","Smile Bernoulli NB classification","0.6168397144711232","Proportion","UP","-0.5540711713101469","0.6043956043956044","0.4675324675324675","0.5373134328358209"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase TYK2","364","Smile SVC Tanimoto classification","0.5960415314730699","Proportion","UP","-0.5540711713101469","0.6208791208791209","0.47674418604651164","0.30597014925373134"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase TYK2","364","Smile SVC Poly classification","0.5860804672290715","Proportion","UP","-0.5540711713101469","0.6263736263736264","0.25","0.007462686567164179"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase TYK2","364","Weka RF on folded fp classification","0.5683646982478915","Proportion","UP","-0.5540711713101469","0.6263736263736264","0.4880952380952381","0.30597014925373134"
"Kinase Assay","Inhibition","Target (full name):Tyrosine-protein kinase TYK2","364","Smile SVC RBF classification","0.556327060350422","Proportion","UP","-0.5540711713101469","0.6263736263736264","0.4852941176470588","0.2462686567164179"
