"GroupName","GroupValue","Size","Estimator","RMSE","Correlation"
"Target (full name)","Macrophage colony stimulating factor receptor","364","RBF Smile SVM descriptors regression","19.877192723687877","0.4775349085229333"
"Target (full name)","Tyrosine-protein kinase FYN","364","Poly Smile SVM fingerprints regression","10.864488299383984","0.6580338623767688"
"Target (full name)","Tyrosine-protein kinase FYN","364","Weka RF folded fingerprints regression","11.751086805357303","0.6088699034175087"
"Target (full name)","Tyrosine-protein kinase FYN","364","Elastic Net on folded fingerprints regression","12.849147202655685","0.552758070029406"
"Target (full name)","Tyrosine-protein kinase FYN","364","RBF libSVM folded fingerprints regression","13.25236965076422","0.5425333134325304"
"Target (full name)","Tyrosine-protein kinase FYN","364","Tanimoto Smile SVM regression","13.872000247311178","0.5180080942050589"
"Target (full name)","Tyrosine-protein kinase FYN","364","RBF Smile SVM descriptors regression","13.669972316980104","0.49570173659005284"
"Target (full name)","Tyrosine-protein kinase FYN","364","Weka RF descriptors regression","12.821416915440366","0.4620466440915502"
"Target (full name)","Tyrosine-protein kinase HCK","364","Poly Smile SVM fingerprints regression","10.721134099505363","0.60833717168577"
"Target (full name)","Tyrosine-protein kinase HCK","364","Weka RF folded fingerprints regression","11.465679644431109","0.5503973199077138"
"Target (full name)","Tyrosine-protein kinase HCK","364","Elastic Net on folded fingerprints regression","11.987152596679525","0.5251613429301669"
"Target (full name)","Tyrosine-protein kinase HCK","364","RBF libSVM folded fingerprints regression","12.43755428955519","0.5188028728621106"
"Target (full name)","Tyrosine-protein kinase HCK","364","Tanimoto Smile SVM regression","12.924587850464333","0.47234465925744357"
"Target (full name)","Tyrosine-protein kinase HCK","364","Weka RF descriptors regression","12.145262025831506","0.4385627719424158"
"Target (full name)","Tyrosine-protein kinase HCK","364","RBF Smile SVM descriptors regression","12.928279092336709","0.41145603240142187"
"Target (full name)","Insulin-like growth factor I receptor","364","Weka RF folded fingerprints regression","9.136090314468634","0.8891820746036747"
"Target (full name)","Insulin-like growth factor I receptor","364","RBF libSVM folded fingerprints regression","13.681731057641693","0.8792972763160882"
"Target (full name)","Insulin-like growth factor I receptor","364","Poly Smile SVM fingerprints regression","8.817508912373652","0.8756089843626425"
"Target (full name)","Insulin-like growth factor I receptor","364","Elastic Net on folded fingerprints regression","9.321896044037663","0.8586486097088198"
"Target (full name)","Insulin-like growth factor I receptor","364","Weka RF descriptors regression","10.984085296944606","0.8055051275969553"
"Target (full name)","Insulin-like growth factor I receptor","364","RBF Smile SVM descriptors regression","14.99157767309867","0.7906059992270271"
"Target (full name)","Insulin-like growth factor I receptor","364","Tanimoto Smile SVM regression","16.445254346117792","0.7868473197427124"
"Target (full name)","Insulin receptor","364","Weka RF folded fingerprints regression","8.750259375059445","0.9164327829907042"
"Target (full name)","Insulin receptor","364","RBF libSVM folded fingerprints regression","14.378063407802186","0.901322388565588"
"Target (full name)","Insulin receptor","364","Poly Smile SVM fingerprints regression","8.40740725447818","0.8997712228046449"
"Target (full name)","Insulin receptor","364","Elastic Net on folded fingerprints regression","8.57634881627998","0.892403229450237"
"Target (full name)","Insulin receptor","364","Tanimoto Smile SVM regression","17.353075635750844","0.8209469322392066"
"Target (full name)","Insulin receptor","364","Weka RF descriptors regression","11.093779135253516","0.8146192452991302"
"Target (full name)","Insulin receptor","364","RBF Smile SVM descriptors regression","15.644755636395292","0.813090852914196"
"Target (full name)","Insulin receptor-related protein","364","RBF libSVM folded fingerprints regression","11.170952416158453","0.8473549708264686"
"Target (full name)","Insulin receptor-related protein","364","Weka RF folded fingerprints regression","8.370040141135151","0.8164033424417257"
"Target (full name)","Insulin receptor-related protein","364","Tanimoto Smile SVM regression","12.956322953103129","0.798117443570855"
"Target (full name)","Insulin receptor-related protein","364","Weka RF descriptors regression","8.684607553680253","0.7959211541504929"
"Target (full name)","Insulin receptor-related protein","364","RBF Smile SVM descriptors regression","12.001432362121154","0.788975990494772"
"Target (full name)","Insulin receptor-related protein","364","Poly Smile SVM fingerprints regression","8.943563683886277","0.7837657341002036"
"Target (full name)","Insulin receptor-related protein","364","Elastic Net on folded fingerprints regression","9.146955635964204","0.7637949311682655"
"Target (full name)","Tyrosine-protein kinase ITK/TSK","364","Weka RF folded fingerprints regression","3.9065158266693096","0.5655102026441011"
"Target (full name)","Tyrosine-protein kinase ITK/TSK","364","Poly Smile SVM fingerprints regression","3.859382714910468","0.5496314961858155"
"Target (full name)","Tyrosine-protein kinase ITK/TSK","364","Weka RF descriptors regression","4.309361806450205","0.35650654390462116"
"Target (full name)","Tyrosine-protein kinase ITK/TSK","364","RBF libSVM folded fingerprints regression","4.426834700330251","0.2928135322254694"
"Target (full name)","Tyrosine-protein kinase ITK/TSK","364","Elastic Net on folded fingerprints regression","4.586059721944121","0.23958480670249965"
"Target (full name)","Tyrosine-protein kinase ITK/TSK","364","RBF Smile SVM descriptors regression","4.523735896260481","0.21090344086465745"
"Target (full name)","Tyrosine-protein kinase ITK/TSK","364","Tanimoto Smile SVM regression","4.5534039532894175","0.18070281677937963"
"Target (full name)","Tyrosine-protein kinase JAK1","364","Weka RF descriptors regression","6.502950418628217","0.24347975342566816"
"Target (full name)","Tyrosine-protein kinase JAK1","364","Weka RF folded fingerprints regression","6.511279577621897","0.2428983955029602"
"Target (full name)","Tyrosine-protein kinase JAK1","364","Poly Smile SVM fingerprints regression","6.973663593123427","0.2290009515588879"
"Target (full name)","Tyrosine-protein kinase JAK1","364","Elastic Net on folded fingerprints regression","7.628040368292993","0.21247200019758775"
"Target (full name)","Tyrosine-protein kinase JAK1","364","RBF libSVM folded fingerprints regression","6.6339875383680225","0.18988052924281218"
"Target (full name)","Tyrosine-protein kinase JAK1","364","RBF Smile SVM descriptors regression","6.75213043002635","0.13218292543482346"
"Target (full name)","Tyrosine-protein kinase JAK1","364","Tanimoto Smile SVM regression","6.7147646834183385","0.12371514123336667"
"Target (full name)","Tyrosine-protein kinase JAK2","364","Poly Smile SVM fingerprints regression","5.197181184920789","0.5056898429676464"
"Target (full name)","Tyrosine-protein kinase JAK2","364","RBF libSVM folded fingerprints regression","5.414372551840042","0.5048946864355338"
"Target (full name)","Tyrosine-protein kinase JAK2","364","Weka RF folded fingerprints regression","5.255141756080433","0.5042974459891325"
"Target (full name)","Tyrosine-protein kinase JAK2","364","Elastic Net on folded fingerprints regression","5.500806885484725","0.46956453794639147"
"Target (full name)","Tyrosine-protein kinase JAK2","364","Tanimoto Smile SVM regression","5.751745566548474","0.4050727570589134"
"Target (full name)","Tyrosine-protein kinase JAK2","364","Weka RF descriptors regression","5.474291448405204","0.4034353862909546"
"Target (full name)","Tyrosine-protein kinase JAK2","364","RBF Smile SVM descriptors regression","5.853849446172454","0.32239492570965606"
"Target (full name)","Tyrosine-protein kinase JAK3","364","RBF libSVM folded fingerprints regression","6.996015055044277","0.39646279257609157"
"Target (full name)","Tyrosine-protein kinase JAK3","364","Tanimoto Smile SVM regression","7.093135524272065","0.39322120040776004"
"Target (full name)","Tyrosine-protein kinase JAK3","364","Poly Smile SVM fingerprints regression","7.117229558853147","0.3749457932824524"
"Target (full name)","Tyrosine-protein kinase JAK3","364","Weka RF descriptors regression","6.922222432552473","0.35778682951070995"
"Target (full name)","Tyrosine-protein kinase JAK3","364","Weka RF folded fingerprints regression","6.953627213185376","0.35426858871486716"
"Target (full name)","Tyrosine-protein kinase JAK3","364","RBF Smile SVM descriptors regression","7.1587373415249145","0.3457007921722622"
"Target (full name)","Tyrosine-protein kinase JAK3","364","Elastic Net on folded fingerprints regression","8.241809939442469","0.251800918329975"
"Target (full name)","Vascular endothelial growth factor receptor 2","364","Poly Smile SVM fingerprints regression","15.65164302456964","0.6460094012171453"
"Target (full name)","Vascular endothelial growth factor receptor 2","364","Weka RF folded fingerprints regression","15.834905086282745","0.6439676711400666"
"Target (full name)","Vascular endothelial growth factor receptor 2","364","Elastic Net on folded fingerprints regression","17.411379751585557","0.5742431313398316"
"Target (full name)","Vascular endothelial growth factor receptor 2","364","Weka RF descriptors regression","17.027525897242562","0.5545740681730053"
"Target (full name)","Vascular endothelial growth factor receptor 2","364","RBF libSVM folded fingerprints regression","18.75411048410393","0.5527045347492452"
"Target (full name)","Vascular endothelial growth factor receptor 2","364","Tanimoto Smile SVM regression","20.116087500312165","0.4664588147543008"
"Target (full name)","Vascular endothelial growth factor receptor 2","364","RBF Smile SVM descriptors regression","19.528666140126404","0.44861655363935443"
"Target (full name)","Stem cell growth factor receptor","364","Poly Smile SVM fingerprints regression","8.916957277477861","0.7982331547334053"
"Target (full name)","Stem cell growth factor receptor","364","Weka RF folded fingerprints regression","9.363619440401704","0.7923368537830318"
"Target (full name)","Stem cell growth factor receptor","364","Elastic Net on folded fingerprints regression","10.581606217407796","0.7240333961137313"
"Target (full name)","Stem cell growth factor receptor","364","RBF libSVM folded fingerprints regression","11.736478960575317","0.7187749568885883"
"Target (full name)","Stem cell growth factor receptor","364","Tanimoto Smile SVM regression","13.091298567637551","0.6740712736107093"
"Target (full name)","Stem cell growth factor receptor","364","Weka RF descriptors regression","11.32454504011727","0.6507304263028125"
"Target (full name)","Stem cell growth factor receptor","364","RBF Smile SVM descriptors regression","12.993288316876914","0.6107649133176857"
"Target (full name)","Tyrosine-protein kinase LCK","364","Poly Smile SVM fingerprints regression","10.575568550406807","0.6579958547891847"
"Target (full name)","Tyrosine-protein kinase LCK","364","Elastic Net on folded fingerprints regression","11.789874888415923","0.5945426146243963"
"Target (full name)","Tyrosine-protein kinase LCK","364","Weka RF folded fingerprints regression","11.470630109035449","0.5893425404128076"
"Target (full name)","Tyrosine-protein kinase LCK","364","RBF libSVM folded fingerprints regression","12.486079028618098","0.579420886101749"
"Target (full name)","Tyrosine-protein kinase LCK","364","Tanimoto Smile SVM regression","13.294138631708806","0.5714280055424392"
"Target (full name)","Tyrosine-protein kinase LCK","364","RBF Smile SVM descriptors regression","13.135304247443957","0.528819806600799"
"Target (full name)","Tyrosine-protein kinase LCK","364","Weka RF descriptors regression","12.377844763507841","0.4720047668120683"
"Target (full name)","Leukocyte tyrosine kinase receptor","364","RBF libSVM folded fingerprints regression","12.913861002744005","0.8615056315289157"
"Target (full name)","Leukocyte tyrosine kinase receptor","364","Weka RF folded fingerprints regression","9.833104774957315","0.8396811836155711"
"Target (full name)","Leukocyte tyrosine kinase receptor","364","Poly Smile SVM fingerprints regression","9.669265672999572","0.8185193644782485"
"Target (full name)","Leukocyte tyrosine kinase receptor","364","Tanimoto Smile SVM regression","15.20155601174039","0.8131396380528263"
"Target (full name)","Leukocyte tyrosine kinase receptor","364","RBF Smile SVM descriptors regression","13.64241203262691","0.7949335256502873"
"Target (full name)","Leukocyte tyrosine kinase receptor","364","Elastic Net on folded fingerprints regression","10.56183640826373","0.7844518364056335"
"Target (full name)","Leukocyte tyrosine kinase receptor","364","Weka RF descriptors regression","11.126875755575591","0.7521514810251684"
"Target (full name)","Tyrosine-protein kinase Lyn","364","Poly Smile SVM fingerprints regression","11.222109100070266","0.6910272217215108"
"Target (full name)","Tyrosine-protein kinase Lyn","364","Weka RF folded fingerprints regression","12.289978655770565","0.6323218680324378"
"Target (full name)","Tyrosine-protein kinase Lyn","364","Elastic Net on folded fingerprints regression","12.534928928527194","0.6213562616345246"
"Target (full name)","Tyrosine-protein kinase Lyn","364","RBF libSVM folded fingerprints regression","13.671047846674467","0.6033619437212897"
"Target (full name)","Tyrosine-protein kinase Lyn","364","Tanimoto Smile SVM regression","14.650207601427264","0.5818094097323678"
"Target (full name)","Tyrosine-protein kinase Lyn","364","RBF Smile SVM descriptors regression","14.229541636850893","0.5518202672830889"
"Target (full name)","Tyrosine-protein kinase Lyn","364","Weka RF descriptors regression","13.141308824494264","0.5363437350228134"
"Target (full name)","Proto-oncogene tyrosine-protein kinase MER","364","Weka RF descriptors regression","11.219864857831547","0.21607783493499827"
"Target (full name)","Proto-oncogene tyrosine-protein kinase MER","364","Weka RF folded fingerprints regression","11.426037044944724","0.1942007269914703"
"Target (full name)","Proto-oncogene tyrosine-protein kinase MER","364","RBF libSVM folded fingerprints regression","11.654846504934719","0.18725506891249108"
"Target (full name)","Proto-oncogene tyrosine-protein kinase MER","364","Tanimoto Smile SVM regression","11.825239182209772","0.16614199801825227"
"Target (full name)","Proto-oncogene tyrosine-protein kinase MER","364","RBF Smile SVM descriptors regression","11.877869242283733","0.15110740411506868"
"Target (full name)","Proto-oncogene tyrosine-protein kinase MER","364","Poly Smile SVM fingerprints regression","12.79416759669458","0.13592018064464756"
"Target (full name)","Proto-oncogene tyrosine-protein kinase MER","364","Elastic Net on folded fingerprints regression","14.31359021928727","0.11663218423265737"
"Target (full name)","Hepatocyte growth factor receptor","364","Poly Smile SVM fingerprints regression","6.992940266776964","0.5775130319528855"
"Target (full name)","Hepatocyte growth factor receptor","364","Weka RF folded fingerprints regression","7.179068197879511","0.5562841610870493"
"Target (full name)","Hepatocyte growth factor receptor","364","RBF libSVM folded fingerprints regression","7.712130475291457","0.470781257000625"
"Target (full name)","Hepatocyte growth factor receptor","364","Elastic Net on folded fingerprints regression","7.7438202708582775","0.45575440817705126"
"Target (full name)","Hepatocyte growth factor receptor","364","Weka RF descriptors regression","7.85417822593803","0.3937069257790991"
"Target (full name)","Hepatocyte growth factor receptor","364","Tanimoto Smile SVM regression","8.191351308640725","0.3406708568022429"
"Target (full name)","Hepatocyte growth factor receptor","364","RBF Smile SVM descriptors regression","8.369785732854327","0.24954553576443883"
"Target (full name)","Muscle, skeletal receptor tyrosine protein kinase","364","Poly Smile SVM fingerprints regression","10.047374028436412","0.7357843841146796"
"Target (full name)","Muscle, skeletal receptor tyrosine protein kinase","364","Weka RF folded fingerprints regression","10.267024597786058","0.7349656491112461"
"Target (full name)","Muscle, skeletal receptor tyrosine protein kinase","364","Weka RF descriptors regression","10.773299877426506","0.6885638360708851"
"Target (full name)","Muscle, skeletal receptor tyrosine protein kinase","364","Elastic Net on folded fingerprints regression","11.432419339377406","0.6548275150987254"
"Target (full name)","Muscle, skeletal receptor tyrosine protein kinase","364","RBF libSVM folded fingerprints regression","12.895921396836378","0.590977222429287"
"Target (full name)","Muscle, skeletal receptor tyrosine protein kinase","364","RBF Smile SVM descriptors regression","13.27971251487262","0.5575977473505466"
"Target (full name)","Muscle, skeletal receptor tyrosine protein kinase","364","Tanimoto Smile SVM regression","13.818872409609963","0.535650156386704"
"Target (full name)","Platelet-derived growth factor receptor alpha","364","Poly Smile SVM fingerprints regression","13.277704852817498","0.7239842469000124"
"Target (full name)","Platelet-derived growth factor receptor alpha","364","Weka RF folded fingerprints regression","13.902958058435534","0.6994196381224904"
"Target (full name)","Platelet-derived growth factor receptor alpha","364","RBF libSVM folded fingerprints regression","15.85323840980407","0.6738452349862437"
"Target (full name)","Platelet-derived growth factor receptor alpha","364","Weka RF descriptors regression","14.541104119581282","0.6612414836855293"
"Target (full name)","Platelet-derived growth factor receptor alpha","364","Elastic Net on folded fingerprints regression","15.185987971861927","0.6451717804541524"
"Target (full name)","Platelet-derived growth factor receptor alpha","364","Tanimoto Smile SVM regression","17.26082204542824","0.627491721871068"
"Target (full name)","Platelet-derived growth factor receptor alpha","364","RBF Smile SVM descriptors regression","16.835770962638552","0.5773668593050811"
"Target (full name)","Platelet-derived growth factor receptor beta","364","Poly Smile SVM fingerprints regression","13.918804393895064","0.7441958759583105"
"Target (full name)","Platelet-derived growth factor receptor beta","364","Weka RF folded fingerprints regression","15.37949629076945","0.6913439870755186"
"Target (full name)","Platelet-derived growth factor receptor beta","364","Weka RF descriptors regression","15.968325693286422","0.6517230214958446"
"Target (full name)","Platelet-derived growth factor receptor beta","364","RBF libSVM folded fingerprints regression","17.706128467426","0.6398313012136525"
"Target (full name)","Platelet-derived growth factor receptor beta","364","Elastic Net on folded fingerprints regression","17.161515322141423","0.6200944906128028"
"Target (full name)","Platelet-derived growth factor receptor beta","364","Tanimoto Smile SVM regression","19.21366441306194","0.5764532587516545"
"Target (full name)","Platelet-derived growth factor receptor beta","364","RBF Smile SVM descriptors regression","18.259003775586848","0.570614129436818"
"Target (full name)","Tyrosine-protein kinase FRK","364","Elastic Net on folded fingerprints regression","7.191696195530582","0.5795340208286286"
"Target (full name)","Tyrosine-protein kinase FRK","364","Poly Smile SVM fingerprints regression","7.2838131102816925","0.5424133268734549"
"Target (full name)","Tyrosine-protein kinase FRK","364","RBF libSVM folded fingerprints regression","8.212411926212553","0.4608023674562452"
"Target (full name)","Tyrosine-protein kinase FRK","364","Weka RF folded fingerprints regression","7.876391013025856","0.4312445881777749"
"Target (full name)","Tyrosine-protein kinase FRK","364","Tanimoto Smile SVM regression","8.481563798567189","0.3846614932605509"
"Target (full name)","Tyrosine-protein kinase FRK","364","RBF Smile SVM descriptors regression","8.573910711663958","0.2829312140722145"
"Target (full name)","Tyrosine-protein kinase FRK","364","Weka RF descriptors regression","8.43860153281649","0.2585154503474831"
"Target (full name)","Protein tyrosine kinase 2 beta","364","Weka RF folded fingerprints regression","11.143574132104883","0.831117900535428"
"Target (full name)","Protein tyrosine kinase 2 beta","364","Poly Smile SVM fingerprints regression","11.053773882598867","0.8039853665539752"
"Target (full name)","Protein tyrosine kinase 2 beta","364","RBF libSVM folded fingerprints regression","14.567156001681584","0.7810550091621953"
"Target (full name)","Protein tyrosine kinase 2 beta","364","Weka RF descriptors regression","12.320594549492965","0.7528083480693754"
"Target (full name)","Protein tyrosine kinase 2 beta","364","RBF Smile SVM descriptors regression","14.965222679067766","0.7430873864553206"
"Target (full name)","Protein tyrosine kinase 2 beta","364","Tanimoto Smile SVM regression","16.64804229064396","0.7429855929678462"
"Target (full name)","Protein tyrosine kinase 2 beta","364","Elastic Net on folded fingerprints regression","12.718919246415727","0.7389651356451065"
"Target (full name)","Tyrosine-protein kinase receptor RET","364","Poly Smile SVM fingerprints regression","12.277947736914065","0.7226783451641532"
"Target (full name)","Tyrosine-protein kinase receptor RET","364","Weka RF folded fingerprints regression","13.046938480375013","0.6922094483203187"
"Target (full name)","Tyrosine-protein kinase receptor RET","364","Elastic Net on folded fingerprints regression","13.712385177836723","0.648967491111221"
"Target (full name)","Tyrosine-protein kinase receptor RET","364","Weka RF descriptors regression","13.633848622991815","0.6434314545806042"
"Target (full name)","Tyrosine-protein kinase receptor RET","364","RBF libSVM folded fingerprints regression","15.448075760593271","0.6387579787513333"
"Target (full name)","Tyrosine-protein kinase receptor RET","364","Tanimoto Smile SVM regression","16.443169113843584","0.5928752566389757"
"Target (full name)","Tyrosine-protein kinase receptor RET","364","RBF Smile SVM descriptors regression","15.519588072272805","0.5669995740695182"
"Target (full name)","Macrophage-stimulating protein receptor","364","Poly Smile SVM fingerprints regression","7.288014428656459","0.5284307707797601"
"Target (full name)","Macrophage-stimulating protein receptor","364","Weka RF folded fingerprints regression","7.612380022177526","0.4567048338390581"
"Target (full name)","Macrophage-stimulating protein receptor","364","RBF libSVM folded fingerprints regression","8.039839036999096","0.3652105371258513"
"Target (full name)","Macrophage-stimulating protein receptor","364","Elastic Net on folded fingerprints regression","8.410661243731148","0.3357951712485271"
"Target (full name)","Macrophage-stimulating protein receptor","364","Weka RF descriptors regression","8.242422522416529","0.27673116713957413"
"Target (full name)","Macrophage-stimulating protein receptor","364","Tanimoto Smile SVM regression","8.360511300870536","0.2674551488982149"
"Target (full name)","Macrophage-stimulating protein receptor","364","RBF Smile SVM descriptors regression","8.59532070953101","0.11845163671011313"
"Target (full name)","Proto-oncogene tyrosine-protein kinase ROS","364","Weka RF folded fingerprints regression","10.534642549695349","0.7892791041107196"
"Target (full name)","Proto-oncogene tyrosine-protein kinase ROS","364","Poly Smile SVM fingerprints regression","10.659961104936782","0.7646789107166884"
"Target (full name)","Proto-oncogene tyrosine-protein kinase ROS","364","RBF libSVM folded fingerprints regression","13.091811047022176","0.7547969373650235"
"Target (full name)","Proto-oncogene tyrosine-protein kinase ROS","364","Tanimoto Smile SVM regression","14.633636581201053","0.741426536533986"
"Target (full name)","Proto-oncogene tyrosine-protein kinase ROS","364","Elastic Net on folded fingerprints regression","12.639700187336745","0.6898288434361636"
"Target (full name)","Proto-oncogene tyrosine-protein kinase ROS","364","Weka RF descriptors regression","12.029999685895366","0.6869165110523405"
"Target (full name)","Proto-oncogene tyrosine-protein kinase ROS","364","RBF Smile SVM descriptors regression","13.833507430417198","0.6792789633204197"
"Target (full name)","Tyrosine-protein kinase SRC","364","Poly Smile SVM fingerprints regression","12.314644129177575","0.69854315380427"
"Target (full name)","Tyrosine-protein kinase SRC","364","Weka RF folded fingerprints regression","13.45445654619398","0.6561973374762663"
"Target (full name)","Tyrosine-protein kinase SRC","364","RBF libSVM folded fingerprints regression","15.209955839078159","0.6134631965743099"
"Target (full name)","Tyrosine-protein kinase SRC","364","Elastic Net on folded fingerprints regression","14.323646379790882","0.6089248018339739"
"Target (full name)","Tyrosine-protein kinase SRC","364","Tanimoto Smile SVM regression","16.194275994402826","0.5706829511108511"
"Target (full name)","Tyrosine-protein kinase SRC","364","RBF Smile SVM descriptors regression","16.053665452848836","0.5281511637661475"
"Target (full name)","Tyrosine-protein kinase SRC","364","Weka RF descriptors regression","14.917262262300694","0.5011258162657566"
"Target (full name)","Tyrosine-protein kinase Srms","364","Weka RF folded fingerprints regression","5.335348425551215","0.670049500951001"
"Target (full name)","Tyrosine-protein kinase Srms","364","Poly Smile SVM fingerprints regression","5.136902566880753","0.664808959103657"
"Target (full name)","Tyrosine-protein kinase Srms","364","RBF libSVM folded fingerprints regression","6.001018904693136","0.5667218840171433"
"Target (full name)","Tyrosine-protein kinase Srms","364","Elastic Net on folded fingerprints regression","5.867528738984617","0.5525224916027069"
"Target (full name)","Tyrosine-protein kinase Srms","364","Tanimoto Smile SVM regression","6.427301061245697","0.45740184969306746"
"Target (full name)","Tyrosine-protein kinase Srms","364","RBF Smile SVM descriptors regression","6.389877371665754","0.4327415854110295"
"Target (full name)","Tyrosine-protein kinase Srms","364","Weka RF descriptors regression","6.226214020604482","0.42521852027851553"
"Target (full name)","Tyrosine-protein kinase SYK","364","Weka RF descriptors regression","4.035495913998582","0.4889070540274192"
"Target (full name)","Tyrosine-protein kinase SYK","364","Poly Smile SVM fingerprints regression","4.2194763373687465","0.47181069925047336"
"Target (full name)","Tyrosine-protein kinase SYK","364","Weka RF folded fingerprints regression","4.082175695182008","0.46760167467314023"
"Target (full name)","Tyrosine-protein kinase SYK","364","Elastic Net on folded fingerprints regression","5.10402088965954","0.2704991979227094"
"Target (full name)","Tyrosine-protein kinase SYK","364","RBF libSVM folded fingerprints regression","4.482026751845821","0.2686419835169274"
"Target (full name)","Tyrosine-protein kinase SYK","364","RBF Smile SVM descriptors regression","4.537762633908312","0.21759952279165307"
"Target (full name)","Tyrosine-protein kinase SYK","364","Tanimoto Smile SVM regression","4.534537091702382","0.2124797862515156"
"Target (full name)","Tyrosine-protein kinase TEC","364","Poly Smile SVM fingerprints regression","7.533785768177088","0.5501955407744465"
"Target (full name)","Tyrosine-protein kinase TEC","364","Elastic Net on folded fingerprints regression","8.055345338368724","0.5170217455503608"
"Target (full name)","Tyrosine-protein kinase TEC","364","Weka RF folded fingerprints regression","7.916730552336025","0.4913080072307188"
"Target (full name)","Tyrosine-protein kinase TEC","364","RBF libSVM folded fingerprints regression","8.278840389240361","0.45917089526712274"
"Target (full name)","Tyrosine-protein kinase TEC","364","Tanimoto Smile SVM regression","8.54984512993084","0.4134984880891829"
"Target (full name)","Tyrosine-protein kinase TEC","364","RBF Smile SVM descriptors regression","8.589018326055584","0.3934371630829502"
"Target (full name)","Tyrosine-protein kinase TEC","364","Weka RF descriptors regression","8.48412629115071","0.3335463324014393"
"Target (full name)","Tyrosine-protein kinase TIE-2","364","Poly Smile SVM fingerprints regression","7.715176861907263","0.8118917067576674"
"Target (full name)","Tyrosine-protein kinase TIE-2","364","Weka RF folded fingerprints regression","8.615430727404261","0.7921356649905175"
"Target (full name)","Tyrosine-protein kinase TIE-2","364","Elastic Net on folded fingerprints regression","8.762877147177083","0.7518767219925235"
"Target (full name)","Tyrosine-protein kinase TIE-2","364","Weka RF descriptors regression","9.258920849589385","0.736720914427411"
"Target (full name)","Tyrosine-protein kinase TIE-2","364","RBF libSVM folded fingerprints regression","11.647974927118117","0.5996757609608402"
"Target (full name)","Tyrosine-protein kinase TIE-2","364","Tanimoto Smile SVM regression","12.642979676094152","0.5189473279712261"
"Target (full name)","Tyrosine-protein kinase TIE-2","364","RBF Smile SVM descriptors regression","12.371083925630934","0.49922706150473706"
"Target (full name)","Non-receptor tyrosine-protein kinase TNK1","364","Poly Smile SVM fingerprints regression","11.271112486299273","0.7418965593327368"
"Target (full name)","Non-receptor tyrosine-protein kinase TNK1","364","Weka RF folded fingerprints regression","12.382245857502301","0.6909729918275808"
"Target (full name)","Non-receptor tyrosine-protein kinase TNK1","364","Elastic Net on folded fingerprints regression","12.355825961558365","0.6895808439606015"
"Target (full name)","Non-receptor tyrosine-protein kinase TNK1","364","RBF libSVM folded fingerprints regression","14.016464228698467","0.6612072477618528"
"Target (full name)","Non-receptor tyrosine-protein kinase TNK1","364","Weka RF descriptors regression","12.968543104237643","0.6441618619176701"
"Target (full name)","Non-receptor tyrosine-protein kinase TNK1","364","Tanimoto Smile SVM regression","15.331692934559557","0.6285248927001433"
"Target (full name)","Non-receptor tyrosine-protein kinase TNK1","364","RBF Smile SVM descriptors regression","14.94055000918761","0.5899103352181524"
"Target (full name)","Tyrosine kinase non-receptor protein 2","364","RBF libSVM folded fingerprints regression","4.670550067636468","0.5331316159120675"
"Target (full name)","Tyrosine kinase non-receptor protein 2","364","Poly Smile SVM fingerprints regression","4.588605673405062","0.5132654694214117"
"Target (full name)","Tyrosine kinase non-receptor protein 2","364","Tanimoto Smile SVM regression","4.855119054290878","0.5121929392668545"
"Target (full name)","Tyrosine kinase non-receptor protein 2","364","RBF Smile SVM descriptors regression","4.8318534014750645","0.5012951992159539"
"Target (full name)","Tyrosine kinase non-receptor protein 2","364","Elastic Net on folded fingerprints regression","4.747839229961194","0.486856211123636"
"Target (full name)","Tyrosine kinase non-receptor protein 2","364","Weka RF folded fingerprints regression","4.6450812260830885","0.48364921819227047"
"Target (full name)","Tyrosine kinase non-receptor protein 2","364","Weka RF descriptors regression","4.823051418947423","0.4117062400945365"
"Target (full name)","Nerve growth factor receptor Trk-A","364","Weka RF folded fingerprints regression","9.309879243608902","0.6978678542701308"
"Target (full name)","Nerve growth factor receptor Trk-A","364","Poly Smile SVM fingerprints regression","10.368926007619537","0.6352420574388992"
"Target (full name)","Nerve growth factor receptor Trk-A","364","Weka RF descriptors regression","10.091775678102367","0.6274494587368324"
"Target (full name)","Nerve growth factor receptor Trk-A","364","Elastic Net on folded fingerprints regression","11.694964261498201","0.5466668922364879"
"Target (full name)","Nerve growth factor receptor Trk-A","364","RBF libSVM folded fingerprints regression","11.511950765876257","0.5346398908111513"
"Target (full name)","Nerve growth factor receptor Trk-A","364","Tanimoto Smile SVM regression","12.10762051316508","0.510233149569325"
"Target (full name)","Nerve growth factor receptor Trk-A","364","RBF Smile SVM descriptors regression","11.905235111827361","0.4840141356194662"
"Target (full name)","Neurotrophic tyrosine kinase receptor type 2","364","Weka RF folded fingerprints regression","9.702618016589218","0.7230941489522084"
"Target (full name)","Neurotrophic tyrosine kinase receptor type 2","364","Poly Smile SVM fingerprints regression","9.756499931501962","0.6974002998588086"
"Target (full name)","Neurotrophic tyrosine kinase receptor type 2","364","Weka RF descriptors regression","10.239617371057687","0.6663604670719165"
"Target (full name)","Neurotrophic tyrosine kinase receptor type 2","364","Elastic Net on folded fingerprints regression","10.995293065380897","0.6123662258496204"
"Target (full name)","Neurotrophic tyrosine kinase receptor type 2","364","RBF libSVM folded fingerprints regression","11.791123887926137","0.5935458567594446"
